"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"97691719923023872","","","","","2011-07-31 15:34:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When you disconnect your DishNetwork service they make you pay to ship their equipment back to them. Unbelievable."
"97485306781106176","","","","","2011-07-31 01:54:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I am ready for the cupcake bubble to burst."
"97464583958167552","","","","","2011-07-31 00:32:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","DTLT Today now has it's own Twitter account for updates on live shows and when archive is posted @dtlttoday"
"97459451707146240","","","","","2011-07-31 00:11:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","There's something thrilling about getting a really excellent domain. #maniacallaugh"
"97456989252227072","97455230807056384","9281052","","","2011-07-31 00:02:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@_BMF_ True. I'd imagine some devs get antsy about using location data these days even though it provides a lot of unique solutions."
"97454357905276928","97453096640327680","9281052","","","2011-07-30 23:51:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@_BMF_ What if you had a UK native living in the US? Location data to set default but allow user-change seems best scenario."
"97445832244199424","97439855344222208","17330458","","","2011-07-30 23:17:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dlnorman I've always used Spotlight as a launcher anyway. Command-Space seems faster than opening Launchpad and looking for app."
"97444578717736961","","","","","2011-07-30 23:12:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Sometimes it feels like the 140 character limit on Twitter promotes a lot of Feel Good Keynote Slide Slogans with little value."
"97118693246517248","","","","","2011-07-30 01:37:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Warning, rampant self-promo ahead: DTLT Today is a lot of fun, and this is just the beginning. You need to be watching http://t.co/U53eG6m","http://dtlttoday.com"
"97091181531512832","97073476506103808","19897497","","","2011-07-29 23:48:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DrGarcia I think you should live in @jimgroom's shed. You could even paint it blue."
"97024996764942336","","","","","2011-07-29 19:25:36 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I now have Twitter comments activated on http://t.co/U53eG6m so you can comment on videos using your Twitter stream by linking to video.","http://dtlttoday.com"
"97024050945196032","97023362324373505","3854831","","","2011-07-29 19:21:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jslezak I'm working on ideas to better incorporate user comments into the broadcast, but 15 min is limiting to larger discussions."
"97017496275656704","","","","","2011-07-29 18:55:48 +0000","<a href=""http://www.justin.tv"" rel=""nofollow"">Justin.tv</a>","""DTLT Today!"": http://j-tv.me/oDmDsb?a"
"97013611733594112","","","","","2011-07-29 18:40:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","DTLT Today coming up in 7 minutes, Topic: Should educational technologists be given a free pass to dismiss G+ (or any tech) outright?"
"97011450769457153","97010790611161088","7664302","","","2011-07-29 18:31:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Todd_Conaway That storify you linked to has a lot of great information to digest. Thanks! cc @drgarcia"
"97000499903086593","97000116791148544","19897497","","","2011-07-29 17:48:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia @Todd_Conaway Probably a combination of plugins to integrate a few different options. Stay tuned. Might play with one today."
"96999932485046274","96999148083101696","7664302","","","2011-07-29 17:46:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Todd_Conaway @DrGarcia Love that idea as well. Would be an interesting experiment. Looking for Wordpress options now."
"96998376993857536","96997923275030528","7664302","","","2011-07-29 17:39:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Todd_Conaway Another model: Twitter is our new backchannel http://t.co/JXjHKCy","http://www.welcomebrand.co.uk/blog/2010/10/08/happy-cog-take-on-blog-comments/"
"96996712094236672","96995812508319745","7664302","","","2011-07-29 17:33:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Todd_Conaway Methods that encourage the good apples. Accountability for words. Video responses on Youtube are interesting example."
"96995380541140992","96994902071713792","19897497","","","2011-07-29 17:27:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia Can be done with jailbroken iPhone, but screencast app will never exist with current rules (app with access to other apps)"
"96994791799271424","96993877722009600","7664302","","","2011-07-29 17:25:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Todd_Conaway I'm still thinking about that. Traditional comments can be vacuous, wondering if there's a better way for dialogue w/ episodes"
"96972324481417216","","","","","2011-07-29 15:56:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","If you missed yesterday's episode of DTLT Today, you really need to watch it. Really great topic http://t.co/B7Qxwf7","http://dtlttoday.com/episode-5-why-blogs-suck-in-higher-ed/"
"96935646140170240","96935336877371393","15953046","","","2011-07-29 13:30:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@AndroidBruce Ouch. Same boat here with inspection time. 97 Saturn needed new brakes/rotors, expecting similar with 06."
