"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"53522958584516610","53522862308470785","19897497","","","2011-03-31 18:24:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia I need to check in on that for sure."
"53521780979138560","","19897497","","","2011-03-31 18:19:21 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia Stickam"
"53514161518411777","","19897497","","","2011-03-31 17:49:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia WHAT?! Is it an online service or limited to certain locales? That sounds awesome"
"53507357275197440","","","53502843310702592","2134761","2011-03-31 17:22:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @pbowden: The #dickbar is FLACCID"
"53506675361058816","53506103153143808","949521","","","2011-03-31 17:19:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@stop FWIW If the Quickbar had been used as in-app notification of replies and DMs, that would have been awesome."
"53426770703171584","","","","","2011-03-31 12:01:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Car broke down at the gas station, which is an awesome start to the day."
"53307254509797376","53307141179715584","19897497","","","2011-03-31 04:06:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia You went out for a minute and then came back in. It says you're in the chat now."
"53297516116066304","53297159809929217","19897497","","","2011-03-31 03:28:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia PS: Install Stickam on your iPhone thing and search ds106."
"53297334213279744","53297159809929217","19897497","","","2011-03-31 03:27:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia From now on I think I'm going to assume everyone talking into their phone is broadcasting to the interwebs. So much cooler"
"53295017745321986","","19897497","","","2011-03-31 03:18:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia I kinda wonder what I would think if I walked in a liquor store and saw a woman talking to herself about wine :-)"
"53292221813891072","","","","","2011-03-31 03:07:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Fooling around with Stickam for live streaming. Check http://t.co/eXeaMc6","http://ds106.tv"
"53279348182106112","","","","","2011-03-31 02:16:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Playing around with another possibility for @ds106tv and so far I don't see intrusive ads. This is a good sign. Wanna play tonight?"
"53094541879820290","","","","","2011-03-30 14:01:39 +0000","<a href=""http://www.timmmmyboy.com"" rel=""nofollow"">Timmmmyboy</a>","? From the blog: When In Rome: A Street View Story http://is.gd/Te8K9v #ds106"
"53060873794748416","53056914501799936","194469517","","","2011-03-30 11:47:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@JohnBostonRowe That's a huge milestone. Congrats :)"
"52912672957673472","","","","","2011-03-30 01:58:58 +0000","<a href=""http://www.timmmmyboy.com"" rel=""nofollow"">Timmmmyboy</a>","? From the blog: Crowdfunding an Education http://is.gd/RsCwDz #chasingharvard @mrchase"
"52906155973951489","52905205754372096","17330458","","","2011-03-30 01:33:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dlnorman Did that invitation come with a $6000 price tag too?"
"52875396991029248","","","","","2011-03-29 23:30:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","It's so amazing to me that I can follow the work of art students at LU now with Longwood Blogs online http://t.co/fjJQR4x","http://blogs.longwood.edu/art330illustration/"
"52869100157943808","","","","","2011-03-29 23:05:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Previously was just following the #ds106 feed in Google Reader. Time to remedy that with direct follow to people's blogs."
"52855868592623616","52855596822704128","70735873","","","2011-03-29 22:13:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Cali4beach Know anyone with an iPhone or iPod Touch? http://t.co/5TrDzaH That app would do it.","http://www.148apps.com/reviews/stopmotion-recorder-review/"
"52854993249775616","","","","","2011-03-29 22:09:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Listening to @twoodwar on #ds106radio talking video. Have I mentioned recently how much I love this format?"
"52833906327687168","","","","","2011-03-29 20:45:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Spending the last 15 minutes of my day going through some #ds106 posts and commenting. I don't do it nearly enough and it's important."
"52831679932403712","","","","","2011-03-29 20:37:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","""97% of you aren't brave enough to repost this status"" is the new ""FWD:FWD:FWD:FWD:GAS BOYCOTT"" email subject line. #ihatefacebook"
"52806763644329984","","","","","2011-03-29 18:58:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Ok this video is just begging to be remixed #ds106 style. http://t.co/tLBXyS1","https://www.youtube.com/watch?v=_Yo_24bC_cM"
"52782515546636288","","","","","2011-03-29 17:21:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Official announcement by PR makes Longwood Blogs a go! http://t.co/hhiQP1p My thoughts on why this is important: http://t.co/h0MPvn1","http://blogs.longwood.edu/","http://bit.ly/eekGDE"
"52766640399593472","","","","","2011-03-29 16:18:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","But I'm a creep
I'm a weirdo
What the hell am I doing here?
I don't belong here
#ds106radio"
"52766011186884608","","","","","2011-03-29 16:16:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Radiohead wrapping up the concert, but you know there's one last encore. Get ready for it #ds106radio"
"52760472642007041","","","","","2011-03-29 15:54:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","An hour and 45 minutes into Radiohead at Sao Paulo on #ds106radio, Reckoner on now. 40 minutes to go. Can you dig it?!"
"52750569718284291","","","","","2011-03-29 15:14:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Over an hour of Radiohead in the bag on #ds106radio, still another 80 minutes to go! Currently on ""Idioteque"""
"52747536259231745","","","","","2011-03-29 15:02:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","iTunes autoupdates, awesome! RT: @timmmmyboy: LadioCast lets you update song metadata on a live broadcast. Very cool http://t.co/AcQhhuN","http://cl.ly/5bU6"
"52746869125808128","","","","","2011-03-29 15:00:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","These are the times where I think @ds106tv has value. Audio on this concert is great, but the visual is great too! Hmmmm"
"52746333404143617","","","","","2011-03-29 14:58:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","LadioCast lets you update song metadata on a live broadcast. Very cool http://t.co/AcQhhuN Does it autoupdate in iTunes?","http://cl.ly/5bU6"
"52741925836558336","","","","","2011-03-29 14:40:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Karma Police right now on #ds106radio, we're about 29 minutes into full Radiohead concert. Listen at http://t.co/iXiHRy2"
"52731366684626944","","","","","2011-03-29 13:58:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Getting ready to broadcast Radiohead Sao Paulo concert from 2009 on #ds106radio #damnthehippiesandautodj"
"52706056299757568","","","","","2011-03-29 12:17:57 +0000","<a href=""http://www.timmmmyboy.com"" rel=""nofollow"">Timmmmyboy</a>","? From the blog: Video Essay http://is.gd/7Li7d2"
"52541859960066048","52541573640097793","744533","","","2011-03-29 01:25:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mburtis http://t.co/rrMGnbz (though I haven't used it since I'm a mac guy)","http://jackaudio.org/"
"52531207581351937","52531014106492928","19897497","","","2011-03-29 00:43:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia It's too visual not to have it. Audio makes it so hard to tell a story, but so much damn fun at the same time."
"52530876306821120","","14719017","","","2011-03-29 00:41:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@robnyland I think I may have cracked this nut on Ladiocast. Rate Mode: Constant=Dead Air. Rate Mode:Variable=Win."
