"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"301903623774957569","301902904229519361","19425796","","","2013-02-14 04:00:07 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@BenjaminHarwood Uploading to your space is a static copy. Google can run script to keep updated @audreywatters @courosa @shareski @mhawksey"
"301903407315312640","301903199323963392","379176341","","","2013-02-14 03:59:16 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@UMWWebmaster Not sure. Still waiting to get archive. I think IFTTT doesn't play with Twitter anymore though."
"301901794513125376","301901615340875776","740343","","","2013-02-14 03:52:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@cogdog I might be setting up something like that myself. Wish I could get it to push to web server directly instead of using Google."
"301901092558626816","301901015991590912","9058012","","","2013-02-14 03:50:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ryanbrazell Just waiting on the email now? #ticktock"
"301899627232366592","301896615822770176","740343","","","2013-02-14 03:44:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@cogdog I actually just noticed your Gdoc Twitter Archive hasn't been updating itself. Did script break?"
"301898834282430464","","","","","2013-02-14 03:41:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","The gods have heard my plight!  http://t.co/fwjVLUkt","http://twitpic.com/c3ieph"
"301895967148474368","301895691100360704","259908125","","","2013-02-14 03:29:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mbransons Using livu? @DrGarcia"
"301871888790065152","301869523185840128","12363792","","","2013-02-14 01:54:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jonbecker In my experience the only people who pay for webinars pay *a lot* so I'd go for $450 group seat option."
"301842948629344257","301840127523700737","6532522","","","2013-02-13 23:59:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bonstewart New strategy: Draft blog post, send to you for title. I like yours much better. :-)"
"301838848760094720","","","","","2013-02-13 23:42:44 +0000","<a href=""https://sopresto.mailchimp.com"" rel=""nofollow"">Social Proxy by Mailchimp</a>","Varying Degrees of Open: We had a great discussion with my Domain of One's Own cohort about the uncomfo... http://t.co/8HkGWsDq","http://www.timmmmyboy.com/?p=991"
"301682851055796224","301681861929869312","6088332","","","2013-02-13 13:22:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@shauser Forget hiding, I go straight to unfriend. It's worked pretty well so far."
"301539817651572736","","","","","2013-02-13 03:54:29 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","3D printing ""has the potential to revolutionize the way we make almost everything"" @BarackObama in SOTU Address."
"301534424942661634","","","","","2013-02-13 03:33:03 +0000","web","At this point I'm pretty sure Twitter is monitoring how many times I load the settings page and mocking me endlessly."
"301468618967891968","","","","","2013-02-12 23:11:34 +0000","<a href=""https://sopresto.mailchimp.com"" rel=""nofollow"">Social Proxy by Mailchimp</a>","Notes on The Digital Scholar: Chapter 3: In Chapter 3 of Weller's book he takes a hard look at 2 indust... http://t.co/9ORbceMH","http://www.timmmmyboy.com/?p=986"
"301397528035876864","301397370770423808","17330458","","","2013-02-12 18:29:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dlnorman Not cPanel, the control panel from the hosting company. But still no dice. I have a a red flag ticket into them now to fix it."
"301393787438104576","301393393379074049","17330458","","","2013-02-12 18:14:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dlnorman Forcing reboot from control panel now."
"301165088432324609","301162106215075840","183016733","","","2013-02-12 03:05:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@haley_exe I'll be really interested to see if my perception of some of that changes over the course of the next several weeks in the course"
"301161876933455872","301161450863464448","19897497","","","2013-02-12 02:52:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DrGarcia And I of course appreciate any and all feedback, especially from you."
"301158631120982016","","","","","2013-02-12 02:39:47 +0000","<a href=""https://sopresto.mailchimp.com"" rel=""nofollow"">Social Proxy by Mailchimp</a>","What I Believe: As part of my learning theory course I'm asked to put down 15 bullet points that reflec... http://t.co/YVbdsXAD","http://www.timmmmyboy.com/?p=982"
"301144598863036416","301140280621543424","216547218","","","2013-02-12 01:44:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Saptiva And tweet my sista!"
"301118391014547456","301118126295236608","83852241","","","2013-02-11 23:59:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@tieandjeans Especially nice when requirement is X number of comments. If I knew what I was talking about I wouldn't be in a support forum!"
"301104466587947009","","","","","2013-02-11 23:04:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I love support forums that don't let you create threads as a new registrant. That's really helpful when trying to troubleshoot problems."
